bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,yr_built,yr_renovated,lat,long,price
3,3.0,1999,2622,1.0,0,1,3,8,1968,1981,47.143013541230985,-122.45664678588047,1097286
5,2.0,1901,17789,2.5,0,0,5,8,2017,0,47.252968200528336,-121.79383265711047,1157096
3,2.0,1845,3800,1.0,0,0,4,9,1913,0,47.72520627319681,-122.20889509447282,1142651
5,3.0,3036,6486,2.0,0,0,4,9,1974,0,47.18521419827847,-122.2549049926951,1383499
5,3.0,2137,1933,1.0,0,0,4,9,1933,1986,47.54073800278492,-122.17574199930203,1173519
5,2.0,3785,1813,1.5,0,3,3,8,1955,0,47.24945795768472,-121.77618447609213,1352618
5,2.5,1100,9781,3.0,0,4,4,9,1928,2023,47.52410679325832,-121.6811806131297,1112897
3,2.0,1935,3153,1.0,0,1,4,8,1981,0,47.36817291679096,-121.91194393266103,1231691
2,3.5,1886,2092,2.0,0,3,4,8,1978,1995,47.1711738275017,-122.17752124628045,1157167
3,1.5,1059,2583,1.5,0,1,4,8,2009,0,47.50773254728787,-122.18952176688272,1038687
3,3.5,2916,9886,3.0,0,0,5,11,1924,0,47.57812992295921,-122.37569165009454,1471199
4,2.5,5781,2620,2.5,0,4,5,7,1993,0,47.57619083327606,-121.5666989517648,1928897
3,2.5,1792,4369,1.0,0,0,4,11,2008,2001,47.545924086350894,-121.86186060103118,1328926
6,1.0,2327,4989,1.0,0,2,3,5,1965,1983,47.45015734665488,-122.47302538014414,1220476
4,2.5,1886,722,2.0,0,0,4,7,2014,0,47.463630831801524,-121.83763290481332,1138383
5,2.0,1265,1128,1.5,0,0,4,7,1939,2009,47.54494807686557,-122.0528465758065,903405
3,2.0,727,6879,2.0,0,1,3,9,1990,0,47.583181553222644,-121.52744203695308,964034
5,2.5,1270,2351,1.0,0,1,3,6,2017,2016,47.55841371718197,-121.68093117519359,1027553
6,4.0,901,14139,1.0,0,0,3,10,2012,2015,47.51086189543941,-122.3286842461672,1269201
4,2.5,4238,12923,2.0,0,0,4,10,1914,2016,47.209087289362884,-121.77988888112513,1403003
4,3.0,1706,10088,1.0,0,0,3,9,1931,0,47.247431576945004,-122.01443399616474,1035045
5,1.5,1520,30326,2.5,1,4,3,8,1919,0,47.28215681472474,-122.31295483633008,1323639
3,2.0,2820,4522,1.0,0,2,4,11,1952,2022,47.74376315996125,-121.80126009267005,1595735
4,1.5,1031,9403,1.0,0,1,4,10,1977,0,47.63157656425788,-121.95261242130576,1117193
3,2.5,1232,2739,3.0,0,0,2,8,1990,0,47.487006773675816,-122.46962612122843,1053119
3,3.5,1870,57089,2.0,0,3,3,9,1966,2001,47.27643984998083,-121.85341204947117,1147591
3,2.5,3024,35725,2.0,0,0,5,8,1948,0,47.17762406627092,-121.86501291013757,1204692
2,1.5,2323,4973,1.0,0,0,4,8,1966,1997,47.72913145818598,-122.35591483894854,1211436
2,2.0,2047,7234,2.0,0,0,3,7,1976,2008,47.72486621107604,-122.1510122730033,1091861
3,2.5,1880,19135,2.0,0,3,5,8,1988,2002,47.177486916986986,-121.91410102924895,1138826
6,2.0,2208,4242,1.5,0,0,2,6,1981,0,47.658051666267546,-122.36121698589326,1216430
4,3.0,1999,2548,2.5,0,0,5,7,1900,0,47.41265154851694,-121.64727662216524,1038196
6,3.0,1080,11778,2.0,0,1,3,9,1938,0,47.326776852981375,-122.4725139537123,1068933
3,2.5,1850,5315,1.5,0,0,1,12,1960,0,47.617373175346096,-122.39716258503064,1212236
3,2.0,1056,5901,2.0,0,1,3,12,1954,0,47.53003067874251,-122.38389308014511,1179112
4,2.0,1882,2133,2.0,0,1,3,8,1968,0,47.64602107531533,-121.97189287402495,1168775
3,1.5,1421,882,1.0,0,1,4,8,1901,0,47.15203020244306,-121.87988598783137,822610
3,2.0,6436,6223,2.0,0,0,4,7,1993,0,47.32301091397022,-122.09625920349852,1966410
4,2.0,1772,12148,1.5,0,0,4,9,1916,2006,47.32352179529172,-122.21133317233183,915128
3,2.5,895,3921,2.0,0,3,3,6,1928,0,47.33082716460144,-121.69068262437445,648695
4,2.5,1690,20669,2.0,0,3,3,7,2016,0,47.451735910850665,-122.43171401627357,1393551
4,1.5,2344,2431,2.0,0,0,3,9,2005,1991,47.29810966215666,-122.2197081388672,1192442
3,2.0,4174,1711,3.0,0,0,2,7,1903,2004,47.41106852706126,-122.46088442119603,1239847
2,2.0,1346,4595,1.5,0,0,4,5,1972,0,47.35744431518079,-122.48610986503373,860186
5,2.0,819,4525,2.0,0,1,2,10,1963,1989,47.614707233614354,-122.1466201130678,1001444
4,3.0,2720,10614,2.0,0,2,4,7,1984,0,47.52245055697254,-122.30517633755507,1376485
2,1.0,906,2264,2.0,0,0,4,5,1942,0,47.55754060262212,-122.23163414516175,776874
6,2.0,1453,19304,2.0,1,2,3,6,2021,2015,47.24740872585785,-121.67905284254503,1276650
2,2.0,1589,35133,1.0,0,2,4,7,1975,2015,47.327851515728824,-122.33701990375077,974034
4,3.5,1746,4726,1.5,0,4,3,7,1911,1982,47.114815813328455,-121.7197666328482,962816
6,2.5,2551,17149,1.5,0,0,3,9,1949,1994,47.17586229510522,-121.82494937685364,1098623
3,2.0,1284,1708,3.0,0,0,4,7,1967,2009,47.28553796239222,-122.17355447485917,879347
3,2.5,1576,14403,1.5,0,0,4,10,1960,2019,47.14582460491142,-121.95344385482372,968338
3,3.0,1795,14006,2.5,0,3,3,7,1991,0,47.52184268024829,-122.05556439022546,1262261
3,4.0,1948,11654,2.0,0,2,4,8,1972,1981,47.79869108114667,-122.37160468450233,1364718
3,2.0,1898,4838,1.5,0,1,3,9,2003,0,47.17057064984577,-121.59281467826582,1077622
4,3.5,2248,256,2.0,0,0,4,9,1950,0,47.67486114886848,-121.93038203241424,1179399
2,3.5,2757,2587,2.5,0,0,4,8,2019,0,47.18317137308561,-121.61975995420454,1254613
4,3.5,2200,2628,2.5,0,0,4,11,1995,2003,47.568939813157506,-121.6761734881867,1405554
6,2.5,2268,1847,1.0,0,1,5,7,1976,2004,47.55021032214131,-122.42022407469058,1344324
5,2.5,819,5553,1.5,0,0,4,8,1997,2013,47.731901854367834,-122.29272933398154,1081470
4,2.0,1854,3232,1.5,0,0,2,10,1982,0,47.17976192957636,-122.35473888562517,1055979
3,3.0,2297,2154,1.0,0,2,3,6,1977,0,47.320811126257325,-121.66922046721308,1087812
4,2.5,2603,1704,2.0,0,0,5,5,1904,0,47.16354583224828,-121.6375533735448,939540
4,2.5,1278,2403,2.5,0,1,1,7,1990,0,47.3851683280631,-121.97202849019163,937605
3,2.0,1300,15085,1.5,0,0,4,9,1927,2014,47.73811522149021,-122.395821927492,1109379
3,3.0,1356,2537,2.0,1,3,4,7,1989,0,47.6470662057433,-122.36438338145699,1433288
5,3.0,2364,2936,2.0,0,1,4,7,1909,2000,47.606030070311725,-121.68645118756173,1100719
3,1.5,3031,3112,1.5,0,3,4,8,1987,0,47.473119253403894,-121.57080986347067,1347457
3,3.0,1474,6898,1.0,0,1,4,8,1980,0,47.71844001963486,-122.30052431488934,1221750
3,2.5,2846,7756,2.0,0,4,4,7,1951,1992,47.41460925876893,-122.48886242352782,1387854
3,3.0,1923,234,2.5,0,3,4,7,1979,0,47.20477996697045,-122.16904709484922,1223263
5,2.0,1699,13651,2.0,0,1,4,8,1916,0,47.68630965618454,-122.46950061035211,1217255
4,2.0,1626,20668,1.0,0,4,3,11,1964,0,47.29574682963621,-121.67202508392197,1171466
5,3.5,2626,1719,1.0,0,0,4,9,2023,1989,47.13754347871711,-122.00848774277375,1322691
2,2.0,2127,1858,1.0,0,0,4,9,1920,2021,47.188226621468154,-121.85813922123698,888028
3,3.0,5641,3133,2.0,0,0,5,7,1953,2007,47.5263412413359,-122.08851512386346,1814279
4,2.5,1180,2307,2.0,0,1,3,7,2010,2021,47.52495737474482,-122.15449245298751,1057310
2,2.5,2342,6148,1.0,0,2,3,8,1948,2008,47.282128219757425,-122.27779958692392,1073298
3,2.0,1387,701,2.5,1,2,5,10,2006,2009,47.60902610356219,-121.72946745296186,1408180
5,2.5,1170,1606,2.0,0,0,4,8,1921,1982,47.64154810877967,-121.80445241558446,966581
3,2.0,1798,22906,2.0,0,1,3,10,1968,0,47.74435183829353,-122.13927101550391,1175568
4,1.0,1936,1942,3.0,0,0,4,13,1963,0,47.509456249074766,-122.17888386570081,1249203
3,2.0,7778,17041,1.0,0,2,5,6,1935,2006,47.6455963549033,-122.49875712135132,2223640
2,1.0,1649,7011,3.0,0,0,4,5,2021,0,47.627169775840144,-122.43644786995453,993332
3,4.0,1027,804,1.0,0,3,4,6,1920,0,47.28046633392704,-121.87674447510736,869625
6,4.0,2072,9277,1.5,0,0,3,8,1955,2018,47.31715814955636,-121.98539268976454,1134687
5,2.0,640,4369,2.5,0,0,5,6,1972,0,47.43493767702701,-122.06519679551498,754095
6,3.0,1726,3116,3.0,0,3,4,10,1990,2021,47.11332727727048,-121.67249775919834,1235314
4,2.0,1822,6278,2.0,0,1,5,5,1947,1997,47.30817844121041,-121.99610179559716,963618
3,2.5,2690,7900,2.0,0,0,3,7,1975,0,47.43171801134097,-122.11550641859267,1202775
4,3.0,2941,9972,2.0,0,1,2,7,1917,1994,47.1756485066968,-122.33874365247502,1167101
4,3.5,1405,15966,2.5,0,0,4,11,2017,2006,47.18839312144259,-121.67931199178538,1140720
5,2.0,1676,7391,1.0,0,4,3,9,1998,0,47.42426571501614,-121.92375174987882,1325030
2,3.0,1232,1241,2.5,0,1,4,11,1914,2001,47.61167552211015,-122.40754003407724,1052100
4,2.0,1028,3060,2.0,0,0,5,12,2013,2004,47.683624251644474,-121.85110160200293,1158951
3,4.0,2111,93250,2.0,0,1,4,8,1943,0,47.482419728253326,-122.07492925451159,1123879
3,1.0,956,10142,2.0,0,0,5,7,1993,0,47.43232429128271,-121.688613776412,800461
4,2.5,1469,52537,2.0,0,2,4,7,1944,0,47.368996397921826,-121.58108540300401,1038879
4,2.5,1099,19839,3.0,0,4,4,7,1996,0,47.235064294706326,-121.89953418682376,1022603
3,2.5,2379,6259,2.0,1,3,4,9,1935,0,47.202593401970056,-121.76838718068663,1370667
3,1.5,4450,6643,3.0,0,0,4,5,1939,1997,47.654327516163264,-122.44340915239783,1457594
4,3.5,943,4738,1.0,0,0,4,5,1950,0,47.42550464254863,-121.93974454499885,793015
5,2.0,715,864,2.0,0,0,4,8,2016,2012,47.653224171835824,-121.74466002164452,1109126
5,2.5,1698,5004,2.5,0,2,4,9,1929,0,47.59285812513044,-122.0032378505219,1088202
6,2.0,1822,16492,2.0,0,1,3,9,1925,0,47.23572714006836,-121.90644991049567,1123914
5,2.0,2016,2698,2.0,0,1,4,8,1984,1988,47.457215084947855,-121.60105181441895,1155437
3,2.5,1446,7420,2.0,0,3,5,10,2000,2012,47.41081164129588,-122.3019004279688,1354382
4,2.0,1635,11517,2.5,0,0,4,8,2006,0,47.39671145426349,-122.4017534924481,1161594
3,2.0,2172,1978,2.5,0,0,4,6,2020,0,47.47979973444267,-121.8093563868605,1167066
3,2.0,3041,3129,1.0,0,0,4,9,1930,2010,47.7874573307528,-121.67715109447755,1232971
5,2.0,680,1775,2.5,0,0,4,12,2019,0,47.669030418369516,-121.64950981141743,1080786
2,3.0,1503,2159,2.0,0,0,4,5,1955,0,47.732598702141274,-121.85835550290878,1063728
6,3.5,2012,1356,1.5,0,1,5,8,1960,0,47.12074770822323,-121.6667865818292,1201575
4,1.5,1142,1997,2.5,0,0,3,8,1916,2002,47.19823545675475,-121.79933579427671,651742
4,2.0,4296,20321,2.0,0,0,2,6,1980,0,47.1593345621572,-122.41262308409321,1443801
4,1.5,1315,1967,2.5,0,2,4,10,1997,1983,47.284261703545695,-121.73795649211502,1142065
5,1.0,1771,5577,1.5,1,0,4,7,1923,1984,47.409324744376654,-122.32064031044968,1248682
4,2.5,2387,2972,1.0,1,2,4,9,2021,2017,47.549437273359125,-122.26339065740903,1723083
4,2.5,1345,15976,2.0,0,0,3,9,1996,0,47.45058188640062,-122.10534937300133,1193801
2,2.0,718,18236,1.0,0,1,2,8,1903,0,47.7322287404392,-122.18543293367367,842106
4,2.0,1459,11661,2.0,0,4,5,7,1908,0,47.7578991712257,-122.17834826169708,1106346
3,1.0,3025,6675,1.5,0,0,3,7,1901,0,47.21446466583822,-122.33074047579595,1001106
4,3.0,1527,3900,2.0,0,1,4,5,1934,1998,47.697039044185345,-122.20612895289045,974392
4,4.0,1184,1492,1.0,1,3,4,7,2022,1988,47.43720554280931,-122.48033741002412,1534962
4,1.5,2872,34321,1.5,0,1,4,7,1937,2000,47.41733062992217,-122.02708905331167,1175735
2,2.0,1532,2299,2.0,0,0,3,10,1944,2006,47.64945754393919,-121.7314090412302,1031076
2,3.5,1400,9543,1.0,0,0,4,7,1914,2016,47.165198356331416,-121.63775263077515,754754
4,3.5,1948,14179,2.0,0,2,5,9,2006,0,47.7177451891934,-121.67957144104057,1411816
2,2.0,2658,2820,3.0,0,3,3,8,1941,2022,47.569604348183326,-122.08354228100488,1286922
2,1.5,5948,13877,2.0,0,0,3,9,1902,0,47.7126831253606,-121.76957351883614,1728544
2,1.0,2734,10553,2.5,0,0,3,12,1930,1996,47.79613430439533,-122.21210922590478,1321484
6,2.5,3228,27666,1.0,0,0,2,7,1951,0,47.46260311665008,-122.44443752728239,1236333
4,2.0,1403,3073,1.5,0,0,5,10,1940,2006,47.16528353853625,-121.82402847460874,1026277
3,1.0,1082,1358,2.5,0,0,5,9,1956,0,47.21656670405162,-121.85120383526359,773873
3,2.5,1865,2964,2.0,0,0,5,10,1941,2002,47.32653276978802,-121.69837060453712,1062688
3,1.0,1907,6056,2.0,0,0,4,9,1952,2017,47.172487059494294,-121.88389379329712,914559
5,3.0,1054,5209,2.0,0,0,4,8,2018,1997,47.67073927829644,-122.34310837502608,1283309
4,2.0,1656,3316,2.0,1,4,3,7,2020,2002,47.30780749572294,-121.6468376079498,1359363
3,1.0,2207,728,1.0,0,0,4,6,1955,0,47.7831203316139,-121.8727472119813,1032568
3,2.5,2165,7867,2.0,0,0,4,8,2022,0,47.5918140023523,-121.692390300965,1207714
2,2.0,2326,35324,2.0,0,0,5,13,1986,2021,47.22140125917889,-121.72589287962396,1263699
4,4.0,2091,7818,2.0,0,4,4,9,1975,1994,47.433229852860755,-122.20213551277492,1437821
5,2.5,1403,9037,2.5,0,2,5,7,1971,1981,47.426818955143325,-122.42544702514795,1197163
3,2.0,1398,8711,1.5,0,2,5,10,1952,0,47.444758160833544,-122.32349559091041,1163929
2,3.0,992,7310,1.5,0,0,5,9,1984,0,47.47498381945005,-122.40713766568675,1111727
2,2.0,4413,12477,2.5,0,3,2,7,1984,0,47.12182115762241,-122.25658756791987,1554814
6,3.5,1820,7298,2.0,0,1,4,4,1931,0,47.58041078802054,-122.040467726974,1123017
3,2.0,1615,3595,2.0,0,0,4,6,1980,0,47.44103424270191,-121.59318939501871,919178
5,2.5,1136,2217,1.0,0,1,3,10,1953,0,47.653675779208086,-121.62798124407936,1075230
4,1.5,7846,3831,1.0,0,3,2,10,1936,0,47.6707447012823,-121.78140018490427,2348563
3,2.0,1057,6728,2.0,0,2,4,7,1987,1983,47.2613745853942,-122.47588764045217,1068925
3,3.0,1459,3582,1.5,0,3,3,7,1907,0,47.13389606249874,-122.15861079867945,916517
3,3.0,2225,6730,2.5,0,4,4,9,1981,1983,47.592263699278625,-121.81765157351548,1323103
4,2.0,2440,7624,3.0,0,0,4,11,1910,2014,47.78443395192471,-122.37097110316093,1245991
5,2.0,2918,11307,2.5,1,1,5,9,1953,0,47.41266059060663,-121.6989121499841,1585510
4,3.0,4464,17726,1.5,0,0,4,8,1959,2010,47.28172896671552,-121.5854263200124,1486548
4,3.5,2328,5313,2.0,0,3,4,7,2022,2016,47.20967032620844,-122.14589555336218,1324186
2,1.5,1066,1329,1.5,0,0,3,8,1909,0,47.30121191817341,-121.79415693813617,674561
6,2.5,1590,3480,1.0,0,3,3,7,1989,0,47.32954368596001,-122.35179586733129,1177675
5,2.0,2108,5136,1.0,0,0,3,10,2010,0,47.39671232040413,-121.80918355088697,1268440
3,3.5,5085,783,1.5,0,0,3,8,1969,1983,47.55878498625021,-122.47854458771296,1805128
6,1.5,898,19705,3.0,0,0,5,10,2014,0,47.29121413925616,-122.3492284931889,1156475
4,2.0,3298,5666,1.0,0,0,4,8,1980,0,47.13568373442808,-121.79011855339132,1254639
4,3.0,1978,7196,1.0,0,3,3,10,1986,1988,47.361295028100905,-121.78814977712369,1269944
4,1.5,2748,19255,3.0,0,0,3,7,1941,0,47.69894073131135,-121.85883729415482,1157063
5,2.5,1718,2617,1.0,0,1,4,8,1936,2020,47.44884605759632,-122.0226359756158,1134744
4,2.0,1186,8725,2.0,0,0,4,8,1991,0,47.77534863042178,-121.82509190882806,1097594
3,2.0,2631,4403,1.5,0,0,2,6,1979,2015,47.452535071762114,-121.72619920171121,1090674
3,2.0,2507,4088,1.0,0,0,5,11,1975,0,47.293129171845294,-121.53351834096325,1198550
6,2.5,2939,2270,3.0,0,0,3,8,1957,0,47.23531979807165,-121.6113589684514,1210392
3,2.0,1796,25993,1.0,0,3,1,8,1984,0,47.586167147749904,-121.70546579743387,1180896
3,2.5,1339,3376,2.0,1,1,2,10,1958,2023,47.475466900044204,-121.80524248328562,1226548
3,3.0,829,9891,1.5,0,0,4,10,1923,0,47.522799250296806,-121.92584445456764,925573
3,3.0,2723,753,1.0,0,1,3,8,1927,1988,47.62858875253389,-122.37939117664808,1283321
4,2.0,2234,15994,1.0,0,0,2,11,1936,2011,47.60813242498542,-122.3344431579016,1262418
6,1.5,1115,14075,1.0,0,0,3,5,1920,1991,47.13035431011776,-121.6797204393291,656026
3,2.0,1381,5417,1.0,0,1,4,6,1932,0,47.661800333706516,-121.69668708779278,813038
3,2.0,1431,3916,2.0,0,0,3,8,1901,2019,47.472892314936196,-121.88554107402663,760087
3,2.0,861,7331,2.0,0,2,3,7,2000,2013,47.37419597157034,-122.06115986728385,918443
5,2.5,1201,48474,1.5,0,1,3,8,2018,0,47.476263598387646,-122.4739673501764,1167136
4,1.5,1025,842,2.0,0,2,3,7,1982,1982,47.528716013920125,-122.17282305747146,1007420
3,1.0,1471,10743,3.0,0,4,4,8,1927,2020,47.20465441691166,-122.07936034243468,1051699
5,2.0,1249,1975,3.0,0,0,2,10,1914,2022,47.39219077672851,-122.01418371382658,961527
5,2.5,801,4817,2.0,0,0,2,8,1900,0,47.33491034713173,-121.57067540143879,628724
5,2.0,4970,3835,2.5,0,0,4,13,2006,2009,47.34528626137263,-122.39129060019985,1987323
6,2.5,3382,3202,1.5,0,0,3,9,1927,0,47.163934456885116,-121.98113308022023,1264449
3,2.0,1224,4863,1.5,0,3,2,7,1949,0,47.21189044160016,-122.13207770304172,913886
5,3.5,2071,1581,2.0,1,2,3,7,1934,0,47.213282447310355,-121.50990188078394,1209707
4,3.5,2227,13755,2.0,0,1,5,7,1995,0,47.361257320255156,-121.63813598371709,1131423
5,2.0,3279,817,2.0,0,1,4,10,1927,1990,47.72614408141235,-122.06121414576108,1517862
4,2.0,1200,8431,2.0,0,0,4,5,1908,0,47.24421916034466,-121.50030439064524,601953
5,2.0,3121,3545,3.0,0,1,5,7,1923,0,47.39133475537236,-121.9859367535285,1274200
4,2.0,1374,1523,2.5,0,2,5,11,1962,0,47.3181265907094,-122.3328822034086,1276377
3,2.5,927,6017,2.0,1,1,4,9,1903,0,47.651168318785935,-121.94412530817328,1140389
4,3.0,2596,1035,2.0,0,0,4,7,1955,2022,47.13508850262457,-122.27379423419636,1122393
6,2.5,3447,5113,1.5,0,2,3,7,2008,2009,47.23758037687512,-121.86368715992374,1543220
6,3.0,6594,1184,1.0,0,0,3,10,1940,0,47.247449079648355,-121.56255982511607,1886388
2,2.0,992,7795,1.5,0,1,4,10,1966,2015,47.795073960219256,-121.71380142316497,1000987
3,2.0,2564,1950,2.0,0,1,5,7,1947,0,47.49954251257641,-122.22683630958095,1251192
3,3.0,1473,3130,1.0,0,0,4,8,1985,1991,47.19727078506846,-122.203141375034,997908
4,2.0,2674,6594,2.5,0,2,4,10,2003,2020,47.290539397493596,-122.43071179690969,1422956
5,2.5,866,2269,1.5,0,3,4,9,1957,0,47.21747546588605,-122.21413216435373,1044226
3,2.0,961,4637,2.0,0,0,3,10,1938,1992,47.18722319873361,-122.40737520032218,907587
4,1.5,1226,1081,1.0,0,4,3,8,2020,0,47.65802741988552,-122.00055128067436,1197711
5,4.0,1880,9236,1.0,0,1,4,11,2018,0,47.44702684006225,-121.79165292050175,1333134
4,2.0,1312,28707,2.5,0,2,3,7,2012,1982,47.54184709579415,-121.74881883850084,1081034
4,4.0,2513,80194,2.0,0,3,4,6,1924,2021,47.3318758728944,-122.44047076775182,1205971
4,4.0,3021,5383,3.0,0,1,5,9,1959,0,47.48758656024713,-122.1600441017618,1408258
4,3.0,2440,10809,3.0,0,3,5,8,2011,2017,47.28029832276659,-122.21182823345256,1427369
3,2.5,4061,828,1.5,0,0,3,10,2016,2015,47.31562539244977,-122.39569967701267,1689826
4,2.5,2225,22086,1.5,0,0,5,6,1985,0,47.55656656105671,-122.13752868906799,1240000
4,3.5,983,10681,2.5,0,2,3,10,2013,0,47.205245088143464,-122.20067989086077,1146768
5,2.0,3574,3029,3.0,0,3,3,7,2011,1989,47.53205530141722,-121.86550077066072,1633890
4,2.5,1335,16935,2.0,1,3,4,9,1946,0,47.69656437149619,-121.61669733626628,1468021
5,2.5,2850,3810,2.0,0,1,3,5,1997,0,47.18429625832654,-122.04515827912678,1226123
3,2.0,3971,3108,2.0,0,1,2,8,1960,2023,47.72822289639898,-121.75333482723318,1447937
4,2.0,2271,7905,1.5,0,0,3,9,1983,1999,47.15561197620923,-122.35398963288932,1242692
2,2.0,855,1697,2.0,0,4,4,7,1999,0,47.34423645886911,-121.60503362135614,1021853
3,2.5,1142,13651,2.5,0,0,3,7,2000,1986,47.527356520666594,-122.34740526178491,1041047
4,3.5,3502,1709,2.0,0,2,4,8,2002,0,47.49159033208297,-122.3078988194006,1696664
6,2.0,1661,1719,1.0,0,1,4,10,1926,0,47.167473750746105,-122.39353619641233,1056188
2,3.5,1881,1978,1.5,0,1,4,7,2023,2017,47.65923921745009,-122.19032049847947,1190037
3,2.5,2642,10503,1.0,0,0,5,7,2010,2013,47.781207305201676,-121.94758955328447,1326001
5,3.0,2561,2652,1.0,0,4,3,7,2012,0,47.22685980242864,-121.51200588859368,1330167
3,2.5,2078,1276,3.0,1,1,3,11,1995,0,47.72659167887082,-121.70663196534245,1576803
4,3.0,1628,2682,1.0,0,4,3,7,1941,1994,47.489766609478224,-122.11956419710802,1202997
4,1.0,1546,4759,1.0,0,0,3,4,1951,0,47.75515363987173,-121.92415394209642,801166
4,3.0,2776,1508,1.5,1,1,4,9,1992,0,47.223260170891734,-121.87669196906079,1493856
3,1.0,2384,1553,2.0,0,2,1,9,2004,0,47.65441497522559,-121.67727277875265,1293150
3,3.5,1589,40590,2.0,0,2,3,6,1947,1985,47.14184710281173,-121.7635482145802,807810
5,4.0,3105,2078,1.0,0,3,4,13,1931,0,47.71823751276191,-121.93070887302886,1677439
4,2.0,1695,3558,1.0,0,0,4,8,1923,0,47.571911595539746,-121.83081697296035,973524
2,2.0,1181,3404,1.0,0,0,4,8,1902,0,47.3591783487457,-121.7540823890371,679921
5,3.0,1237,3224,2.0,0,1,4,8,2017,0,47.23332677644849,-122.3668559408666,1185579
2,2.0,1108,9148,1.5,0,0,4,10,1926,0,47.67157316899704,-122.29954453869462,889750
4,3.5,1577,12684,3.0,0,4,4,7,1972,0,47.522268924976366,-121.81141571109248,1300349
3,1.5,3350,3619,2.0,0,0,3,7,1939,0,47.3522910970636,-121.64957443801237,1095116
6,1.5,1208,1427,1.0,0,1,5,6,1922,2011,47.41068507736176,-122.09073771730023,887242
3,4.0,1986,17578,2.0,0,0,4,9,1906,0,47.67857985925066,-121.5201096775288,1190749
3,2.5,1301,4467,1.5,0,1,3,8,1980,0,47.33724903534981,-122.28392826732663,957448
3,3.0,1587,27731,2.0,0,0,3,8,1936,2019,47.16274287467695,-122.08330071795656,831723
3,2.0,849,520,1.5,0,0,4,7,1906,1987,47.737897520542425,-122.12147695653675,889635
5,2.5,1619,5975,2.0,0,0,5,9,1993,1996,47.371140617760624,-121.56970405927358,1018894
6,2.5,1641,33476,2.0,1,0,3,9,1976,0,47.34387125778065,-122.21462148242746,1414993
3,2.5,2368,3452,3.0,0,4,2,7,1981,0,47.24307973321316,-122.02920922195779,1187731
3,2.5,2021,3922,1.5,0,0,5,10,1994,1989,47.72819579985984,-122.31276616038467,1293846
4,2.5,993,6604,1.5,0,1,5,7,1921,1988,47.25225373358148,-121.97873376143755,837068
5,2.0,3109,2810,2.0,0,4,3,9,1977,0,47.545671007600966,-121.64259583053641,1526523
4,2.0,2008,3597,3.0,0,2,3,5,1981,0,47.716535508125666,-122.19596053810943,1197864
3,3.0,1996,3505,3.0,0,4,4,8,1998,2015,47.124439530222254,-121.68920792783717,1294447
3,2.0,1799,2624,1.0,0,4,3,12,1916,0,47.68015419371014,-121.58868841782437,1189594
4,2.5,1395,16795,1.0,0,1,5,13,1918,0,47.38741959518284,-122.42704211028544,1238210
2,2.0,2016,7793,2.0,0,2,3,7,1994,0,47.560582202685644,-121.74357546368076,1146958
4,2.5,2293,6314,1.0,0,0,2,8,1938,2005,47.36068319425789,-122.2446565638495,1134719
3,3.0,754,11032,1.5,0,1,3,5,2016,2006,47.58686137944324,-122.32467233746337,967274
5,2.0,1381,3773,1.0,0,3,3,10,1935,2000,47.27800644019039,-121.89887760797497,987580
2,1.5,1591,2266,2.0,0,1,3,8,1914,0,47.11535137970478,-121.7943973837713,711544
4,1.5,2055,2690,3.0,0,2,2,8,1962,0,47.763451260351566,-122.10523901426478,1233032
4,2.5,3283,4923,3.0,0,2,4,6,1928,0,47.11145743482806,-122.46082629291782,1286045
4,3.0,1229,1704,1.5,0,0,3,11,1959,1992,47.67686950274345,-121.59129547580321,1076839
2,1.0,1409,2980,2.0,0,3,5,8,1955,1994,47.218396315325734,-121.7692530831525,935280
4,3.0,1399,2933,2.5,0,1,3,7,1939,2020,47.37455416002142,-122.22833319331698,1057714
4,2.0,1211,41132,1.0,0,0,4,7,1915,0,47.675744663554234,-122.00313614425527,889962
4,2.5,1519,306,2.0,0,3,3,7,1932,1988,47.24415250521864,-122.47220721003292,1012378
4,3.5,2658,4106,2.0,0,1,3,8,1988,0,47.705995323867526,-122.16071721819405,1459862
4,2.0,1067,27603,1.0,0,2,4,11,1915,0,47.44843125737133,-121.97746476441488,927418
5,2.5,2239,5551,2.0,0,1,4,10,1929,0,47.356307423902095,-121.98277638488375,1106930
3,1.0,772,10440,1.0,0,0,4,8,2020,0,47.563706422715434,-122.29181512199146,1000141
5,1.5,1365,5430,2.0,0,3,4,10,1997,2019,47.33897280538667,-121.7232526338161,1125734
4,2.0,1533,2521,1.5,0,1,4,8,1965,0,47.34310185129745,-122.20113784147335,1023629
2,1.0,4177,522,1.5,1,0,3,7,2003,2022,47.61346847365681,-121.91958997682202,1761577
2,2.5,1575,6035,1.0,0,0,5,13,1943,0,47.31688255717737,-122.22847777446202,1162648
3,2.0,601,2262,2.5,0,3,4,7,2006,0,47.240540853848096,-122.07483212701322,934718
5,2.5,665,2207,2.0,0,0,5,7,1937,0,47.6653522895976,-122.29248537474977,943826
4,2.0,1839,2983,2.0,0,3,4,13,1950,0,47.66375972360906,-121.86699220746796,1358971
5,2.0,2457,28137,2.0,0,0,2,6,1959,0,47.44830999259481,-122.07441563985864,1138382
4,2.5,2181,54439,2.0,0,1,3,9,1917,0,47.46865893131407,-122.48388269551224,1226887
